9825950	0.8571	0	0	0	0.7917	0	0	0.5833
9825951	0	0.72	0.6786	0.5789	0	0.617	0	0.4
9825954	0	0	0.6452	0.5294	0.75	0.6154	0.6667	0
9825955	0	0.92	0	0.6316	0.6842	0.5319	0	0.5
9825958	0.7143	0.625	0	0	0	0	1	0.8333
9825959	0	0.52	0.6071	0.4737	0.5263	0.5532	0.8	0.05
9825960	1	0.0625	0	0	0.625	0	0	0
9825961	0	0.76	0.7857	0.5263	0	0	0	0.5
9825964	0.8571	0.5625	0	0	0.4583	0.7692	0	0
9825965	0.4	0	0	0.5263	0.8421	0.7447	0.8	0
9825975	0	0.75	0.6129	0.8235	0.5417	0.8077	0.6667	0.9167
9825976	1	0.64	0.7857	0.7895	0.6842	0.8298	0.8	0
9825980	0.5714	0	0	0.6471	0	0.8846	0.8333	0.5
9825981	0.6	0	0	0.7368	0.8947	0.0213	0	0
9825992	0	0.6875	0.6452	0.5882	0.75	0	0.75	0.5
9825993	0	0	0.8571	0	0.6842	0.4681	0.8	0
9825995	0	0	0	0	0.0417	0	0	0
9825996	1	0.52	0.6786	0	1	0	1	0
9826147	0	0	0	0	0	0.0556	0	0
9826151	1	1	0	0.6667	0	0	0	0.9091
9826154	0.75	0.6667	0	0.5333	0	0	0.6667	0.9091
9826157	0.5	0.6667	0	0	1	0	0.6667	0.5455
9826160	0	0.6667	0.8	0.6333	0	0.8889	0.5	0.5455
9826171	0.75	0	0.6667	0.7667	1	0.0556	0.5	0
9826180	0	0.3333	0.9333	0.7	0	0	0.7778	0
9826182	0.25	0	0	0	0	0.8333	0	0.7273
9826187	0	0.6667	0	0.8	1	0.6111	0.6667	0.5455
9826190	0.5	0	0	0	0	0	0	0.4545
9826195	1	0.3333	0	0	0	0	0.8889	0.5455
9826199	0	0.3333	0.6667	0.8667	0	0	0.7778	0.7273
9826202	0.75	0.6667	0.5333	0	1	0.7222	0	0.7273
9826204	1	1	0.4	0.7667	1	0.8889	0	0.4545
9826206	0	0	0	0.6667	0	0.6667	0	0.8182
9826208	0	0	0.6667	0	1	0.7778	0.7222	0
9826212	0.25	0	0.4667	0.7667	0	0.8333	0.7778	0.5455
9826216	0	0	0.6667	0.7667	0	0.7778	0.3333	0
9826220	1	0.6667	0	0	1	0.5556	0.7222	0.8182
9826222	1	0	0.5333	0.7333	1	0.8333	0.6667	0
9826227	1	0	0	0	0	0.7222	0.7222	0
9826239	0	0	0	0	0.6667	0.7273	0	0
9826240	0	0	0	0	0	0	0	0
9826247	0	0.75	0	0	0	0	0.7059	0.75
9826248	1	0.5714	1	0.7143	0.3636	0.5625	0.2727	0.7222
9826251	0	0.8125	0	0	0.6667	0.6364	0.5294	0.0357
9826252	0	0.8571	0.6	0.7143	0	0.5	0.8182	0
9826255	1	0.75	0	0.5	0.4762	1	0.2941	0
9826256	1	0.8571	0.6	0.7143	0	0	0	0.3333
9826258	1	0	0.6	0.7	0	0	0.7647	0
9826259	1	0	0.8	0.5714	0.1818	0	0.6364	0.5833
9826265	0	0	0	0.4	0	0	0	0
9826266	0.5	0.0476	0.8	0	0.8182	0.625	0	0.6667
9826272	1	0.9375	0.6	0	0	0	0.7059	0.3214
9826273	0.5	0.7619	0	0.5714	0.6364	0	0.5455	0.6389
9826279	0	0.625	0	0.7	0	0.6364	0.8824	0.5
9826280	0	0.8095	0.2	0.8571	0.8182	0.5	0	0
9826287	0	0	0	0	0	0	0	0
9826288	0.5	0	0.6	0	0	0.5	0.8182	0
9826386	0	0	0.64	0.5	0	0	0.5	0.6364
9826387	0	0	0	0	0	0	0	0
9826392	0	0.8095	0.4	0.5	0.5	1	0	0.2727
9826393	0	0	0.4545	1	0.6667	0	0	0.5
9826396	0	0.5714	0	0.5	0.6667	0.5	0.5556	0
9826397	0	0	0.6364	0	0.6667	0	0	0
9826411	0.4286	0.5714	0.28	0	0.7222	1	0.5	0
9826412	0.7407	0.7222	0.7273	1	0.7222	0	0.55	0
9826414	0.6429	0	0.64	0.5	0.6667	0.5	0	0
9826415	0.7037	0.6111	0.8182	1	0.8333	0	0	0.3333
9826421	0.4286	0.7143	0.64	1	0	0	0.6667	0.7273
9826422	0	0	0.4545	0.5	0.5556	1	0	0.0833
9826436	0.7857	0.0476	0	0	0	1	0	0.4545
9826437	0.6296	0	0	0	0.8889	1	0.5	0.4167
9826440	0	0.5714	0	0.5	0.6667	0	0	0
9826441	0	0.6667	0	0	0	0	0.6	0.0833
9826442	0	0.4762	0.88	1	0.6667	1	0.6111	0.7273
9826443	0.7037	0	0	0	0	1	0.5	0.6667
9826446	0	0.5714	0.56	0.5	0	0.5	0	0.3636
9826447	0	0	0	0	0	0	0.75	0
9826449	0	0	0	0	0	0	0	0
9826450	0.9259	0	0	1	0	1	0.65	0.8333
9826577	0.7778	0.5417	0.56	0.5	0.6667	0.7895	0	0
9826578	0	0	0	0	0	0	0	0
9826581	0	0.75	0.72	0.5	1	0.5789	0.6667	0
9826582	0.5	0.4483	0	0	0.7778	0	0.2	1
9826584	0.6667	0	0.84	0.75	0.75	0.6842	0	0
9826585	0.75	0.7586	0.7632	0.4545	0	0.7391	0	0
9826590	0	0.7917	0	0.5	0	0	1	0.5
9826591	0	0.6552	0.7105	0	1	0.6087	0.8	0
9826595	0.7778	0.6667	0.04	0	0	0	0.6667	0.5
9826596	0	0.7241	0.8684	0	0	0.6522	0	0
9826597	0.8889	0.5417	0.64	0.5	0.75	0	0.6667	0
9826598	0	0.6207	0	0.5455	0.3333	0	0	1
9826602	0.5556	0.5	0.76	1	0.75	0.5789	0.3333	0.5
9826603	0	0.7931	0.5789	0.5455	0.6667	0.6522	0.6	0
9826606	0.7778	0.9583	0	0.75	0.8333	0	1	0
9826607	0.375	0.5862	0.4474	0	0.8889	0.5652	0.6	1
9826611	0	0.7083	0	1	0	0	0.3333	0.5
9826612	0.875	0	0.7368	0.7273	0	0.8261	0.2	0
9826614	0.8889	0	0.04	0	0.9167	0.8421	0.6667	0.75
9826615	0.75	1	0.8421	0	0	0	0.6	0
9826620	0	0.875	0.88	0	0.8333	0	0.6667	0.5
9826621	0.625	0.7586	0.9211	0	0.6667	0	0.8	0
9826625	0	0.375	0	0.75	0	0	0.6667	1
9826626	0	0	0.7895	0.6364	0.5556	0	0.6	1
9826628	0	0	0.6	0.25	0.5833	0	0	0.5
9826629	0	0	0.6842	0.4545	0	0.7391	0	0
9826631	0.5556	0	0	0	0.75	0.5263	0.3333	0
9826632	0	0.6552	0.6316	0.7273	0	0.6522	1	0
9826635	0	0.4583	0.6	0	0	0.5789	0	0
9826636	1	0.7931	0.7105	0.5455	0	0	0.4	0
9826637	0.7778	0.625	0.76	0.75	0.5833	0.5789	0.3333	0
9826638	0	0.6897	0.8421	0.6364	0.7778	0.5652	0.6	1
9826641	0.7778	0.625	0.56	0	0	0.4737	0.6667	0.75
9826642	0.5	0.4483	0.7632	0.7273	0	0.6087	0.6	0
9826644	0	0	0	0	0	0	0	0
9826645	0	0.7931	0.6053	0.8182	0.6667	0	0	1
9826688	1	0.8125	0.6154	0	0	0.5	0.8667	0.4
9826689	0	0	0	0	0.0476	0	0	0
9826692	0	0	0.6923	0.7273	0	0.4	0.6667	0.7
9826693	1	0.8947	0.7647	0.5385	0.6667	0.4444	0.5714	0.9286
9826694	0.5	0.625	0.7692	0.7727	0	0.7	0	0.7
9826695	0	0.6842	0	0	0	0.6667	0.4286	0
9826699	0	0	0	0.5455	0	1	0.4667	0
9826700	0	0.6842	0.6471	0.4615	0.619	0.7778	0.5714	0
9826704	1	0	0.5385	0	0.7	0	0	0
9826705	1	0.5263	0	0	0.5714	0.5556	0.0714	0.6429
9826708	0.5	0	0	0	0.8	0.7	0	0.7
9826709	0.6667	0	0.5882	0.8077	0	0	0	0.4286
9826716	0	0	0	0.5	0	0.5	0	0
9826717	0	0	0.5294	0	0	0.6667	0.6429	0.7857
9826718	1	0.875	0.7692	0.7273	0	0.7	0	0.4
9826719	0.6667	0	0.2941	0	0	0.6667	0.7143	0.7857
9826722	0	0	0.3077	0.6818	0.45	0.5	0	0
9826723	0	0	0.8235	0	0.619	0.5556	0	0.5
9826726	1	0	0.4615	0.4545	0.75	0.5	0.7333	0
9826727	0.6667	0.6842	0.8824	0	0.5238	0.4444	0	0.6429
9826728	0	0.0625	0	0.7727	0.7	1	0	0.4
9826729	0	0.7895	0	0.3462	0	0.8889	0.8571	0.2857
9826731	0	0.6875	0.6923	0.5455	0.7	0.2	0	0.4
9826732	0.6667	0	0.7647	0	0	0.7778	0	0
9826739	0	0.8125	0.6154	0.7727	0.75	0	0	0.5
9826740	0	0	0.6471	0.5	0.5714	0	0	0.6429
9826742	0	0.6875	0.6923	0	0.75	0.7	0.5333	0.7
9826743	1	0.6842	0.7059	0.3462	0.9048	0	0.4286	0
9826744	0	0	0.4615	0.8636	0.3	0.6	0.7333	0.8
9826745	1	0	0	0	0.0476	0.7778	0.4286	0.8571
9826755	0	0	0	0.7273	0.3	1	0.4667	0.6
9826756	0	0.4737	0.8824	0	0	0	0.6429	0.7143
9826757	0.5	0	0.5385	0.3636	0.7	0.4	0.7333	0.9
9826758	1	0.7368	0.5882	0.8846	0	0.6667	0.7143	0.6429
9826765	0.1667	0	0.4314	0.1071	0	0.1333	0	0.0833
9826766	0.2	0.1897	0.25	0.7	0.5238	0.2083	0	0
9826840	0.6667	0.4444	0.4286	0	0	0.9444	0	1
9826841	0	0	0	0	0	0	0	0
9826844	0	0.4444	0	0.5	0.7	0.4444	0	0
9826845	0.7778	0.9	0.7692	0.7455	0.6875	0.44	0.8	0.3333
9826847	0	0.5556	0	0.8333	0	0.6111	0	1
9826848	0.7778	0.3	0.6154	0	0.6875	0.52	0.8	0
9826853	0.6667	0.7778	0.7143	0.625	0.45	0.8333	0.75	0
9826854	0.5556	0	0.6154	0.7636	0	0.68	0.8	0.6667
9826855	0.3333	0.8889	0.7143	0	0.65	0.7778	0.75	0
9826856	0.2222	0	0	0	0.5	0.76	0	0.6667
9826859	0.3333	0.8889	0	0.8125	0.45	0.8333	0	0
9826860	0.5556	0.6	0	0.6545	0.625	0.64	0	0.6667
9826863	0.6667	0.4444	0.5714	0	0.75	0.3889	1	0
9826864	0.5556	0	0.6154	0.5273	0.25	0	0.4	1
9826873	0.6667	0	0.6429	0.6875	0.45	0.0556	0	1
9826874	0	0.8	0	0.5818	0.75	0.56	0	0
9826877	0	0	0.9286	0.5833	0.7	0.8889	1	1
9826878	0.5556	0.7	0.8462	0.6909	0	0	0.6	0
9826881	0	0.5556	0.5	0.3958	0.75	0.7778	0.75	0
9826882	0	0.6	0.7692	0.6364	0	0.68	0.8	0.6667
9826885	0	0	0	0.6667	0.7	0.8333	1	1
9826886	0.7778	0.6	0	0	0.6875	0	0	0.3333
9826887	0.6667	0.4444	0.9286	0.75	0	0	0	0
9826888	0.6667	0.4	0	0.7636	0.75	0	0	0
9826892	0	0.6667	0.9286	0.6875	0.6	1	0	0
9826893	0.5556	0.5	0.6154	0	0	0.84	1	0
9826896	0	0.4444	0.6429	0.625	0.55	0.8889	0.5	0
9826897	0	0	0.3846	0.7455	0	0.92	1	0
9826900	0.6667	0.7778	0.7857	0	0.55	0.7778	0	0
9826901	0.6667	0	0	0.5818	0	0.72	0	0.3333
9826904	0.3333	0	0.6429	0	0.6	0.6667	0.75	0
9826905	0	0.4	0	0	0.6875	0.64	0	0
9826908	0.6667	0	0	0	0.6	0	0	1
9826909	0	0.9	0.3077	0	0.625	0.68	0	0
9826911	0.6667	0	0.5714	0.6042	0.9	0.7222	0	0
9826912	0	0.5	0.3077	0.0182	0	0	0.8	0.3333
9826920	0	0	0.7143	0	0.8	0.5	0	1
9826921	0	0.8	0	0.6182	0.6875	0.8	0	0
9826926	0.6667	0.8889	0	0	0	0	0.5	1
9826927	0	0	0.3846	0	0	0.72	0.6	0
9826931	0.6667	0.8889	0.6429	0.4792	0	0	0.75	0
9826932	0.6667	0.4	0.6154	0.6909	0	0	0.4	0
9826934	0	0	0	0	0	0	0	0
9826935	0.7778	0.7	0.6154	0.5636	0.5	0.8	0	0.6667
9826970	0.5	0	0.6923	0.5	0.5652	1	0	0.5909
9826974	0	0.8485	0	0.8333	0.6087	0	0.5	0.6364
9826975	1	0.5882	0.0455	0.6	0.3778	1	0.5625	0.6818
9826976	0.5	0.6061	0	0.75	0	1	0.7143	0.7727
9826977	0	0.7059	0.5	0	0	0.6667	0	0
9826979	0.5	0	0.5385	0	0.5652	1	0	0.5909
9826980	1	0	0	0	0.0222	0	0.75	0
9826987	0	0.6364	1	0.9167	0.5435	0	0.9286	0.3636
9826988	0	0	0	0.7	0.5778	0.6667	0.3125	0.5455
9826990	0	0.4848	0	0	0.4565	1	0.7143	0
9826991	1	0	0	0.75	0.5556	0	0.6875	0.7273
9826992	1	0	0.6154	0.6667	0	0	0.7857	0.4091
9826993	0	0	0	0	0.4889	1	0.8125	0
9827069	1	0.5758	0	0	0.6957	1	0.5	0.7273
9827070	0	0.6176	0.5909	0.65	0.7556	1	0.75	0
9827073	0	0	0.9231	0.5833	0.6304	1	0.1429	0.5909
9827074	1	0.6471	0.5	0	0.5778	0.3333	0.5	0.5455
9827078	1	0.8824	0	0.05	0.6667	1	0	0.8182
9827094	0	0	0	0	0.0143	1	0	0
